Verb,Model,ModelSize,Indices,Examples,Size,Coverage
воскресать,NO_Nom,0.398,37  ,"сознание,разум  ",114,0.12962962962962962
воскресать,NO_Nom,0.398,346  ,"душа,сердце  ",14,0.25
воскресать,NO_Nom,0.398,238  ,"мысль,воспоминание  ",11,0.23076923076923078
воскресать,NO_Nom,0.398,324  ,"святой,апостол  ",11,0.2222222222222222
воскресать,NO_Nom,0.398,39  ,"фильм,картина  ",19,0.10112359550561797
воскресать,NO_Nom,0.398,202  ,"труп,останки  ",11,0.26666666666666666
воскресать,в_Loc  NO_Nom,0.073,238  14  ,"мысль,воспоминание  день,время  ",12,0.11315496098104794
воскресать,в_Loc,0.072,238  ,"мысль,воспоминание  ",15,0.15384615384615385
воскресать,в_Loc,0.072,346  ,"душа,сердце  ",12,0.375
воскресать,из_Gen,0.042,237  ,"пыль,грязь  ",24,0.23076923076923078
воскресать,NO_Ins,0.038,141  ,"способ,метод  ",33,0.10526315789473684
воскресать,после_Gen,0.035,351  ,"смерть,гибель  ",70,0.5
грезить,о_Loc,0.282,3  ,"страна,регион  ",79,0.1063829787234042
грезить,о_Loc,0.282,436  ,"перспектива,будущее  ",26,0.5
грезить,о_Loc,0.282,548  ,"рай,ад  ",12,0.25
грезить,о_Loc,0.282,8  ,"человек,женщина  ",32,0.10810810810810813
грезить,о_Loc,0.282,67  ,"сцена,театр  ",10,0.10526315789473684
грезить,о_Loc,0.282,57  ,"визит,поездка  ",22,0.1566265060240964
грезить,о_Loc,0.282,198  ,"усилие,сила  ",13,0.28
грезить,NO_Ins,0.158,317  ,"идея,концепция  ",18,0.3333333333333333
грезить,NO_Ins,0.158,436  ,"перспектива,будущее  ",12,0.3333333333333333
грезить,NO_Ins,0.158,18  ,"война,бой  ",23,0.10416666666666667
грезить,NO_Ins,0.158,57  ,"визит,поездка  ",16,0.12048192771084336
грезить,NO_Ins,0.158,39  ,"фильм,картина  ",13,0.11235955056179775
грезить,NO_Nom,0.119,8  ,"человек,женщина  ",57,0.12612612612612614
грезить,NO_Nom,0.119,104  ,"число,количество  ",10,0.13333333333333333
грезить,NO_Nom,0.119,55  ,"оппозиция,оппозиционер  ",11,0.11290322580645161
грезить,NO_Nom,0.119,19  ,"писатель,поэт  ",12,0.13157894736842105
грезить,NO_Nom  о_Loc,0.088,581  665  ,"атеист,безбожник  вечность,бесконечность  ",12,0.3333333333333333
глушить,NO_Acc,0.449,66  ,"двигатель,мотор  ",219,0.16666666666666666
глушить,NO_Acc,0.449,412  ,"сигнал,импульс  ",101,0.5
глушить,NO_Acc,0.449,116  ,"рыба,рыбка  ",65,0.13636363636363635
глушить,NO_Acc,0.449,77  ,"вино,пиво  ",97,0.5
глушить,NO_Acc,0.449,113  ,"темп,скорость  ",26,0.17391304347826086
глушить,NO_Acc,0.449,87  ,"телеканал,канал  ",70,0.3793103448275863
глушить,NO_Acc,0.449,238  ,"мысль,воспоминание  ",11,0.15384615384615385
глушить,NO_Acc,0.449,328  ,"радар,радиолокатор  ",10,0.2222222222222222
глушить,NO_Acc,0.449,37  ,"сознание,разум  ",13,0.14814814814814814
глушить,NO_Acc  NO_Ins,0.072,116  138  ,"рыба,рыбка  бомба,снаряд  ",17,0.12799043062200957
глушить,NO_Acc  NO_Ins,0.072,77  17  ,"вино,пиво  чашка,стакан  ",12,0.10344145569620253
глушить,NO_Nom,0.054,66  ,"двигатель,мотор  ",10,0.11904761904761904
ворочать,NO_Ins,0.437,152  ,"сотня,десяток  ",159,0.33333333333333337
ворочать,NO_Ins,0.437,131  ,"деньга,сумма  ",82,0.2
ворочать,NO_Ins,0.437,4  ,"нога,рука  ",138,0.13725490196078427
ворочать,NO_Acc,0.175,90  ,"камень,песок  ",100,0.21428571428571425
ворочать,NO_Acc,0.175,86  ,"сумка,чемодан  ",42,0.16666666666666666
ворочать,NO_Acc,0.175,50  ,"шкаф,ящик  ",13,0.10869565217391304
жалить,NO_Nom,0.236,32  ,"дракон,змея  ",105,0.14035087719298245
жалить,NO_Nom,0.236,63  ,"насекомое,муравей  ",196,0.36842105263157887
жалить,NO_Nom,0.236,238  ,"мысль,воспоминание  ",10,0.15384615384615385
жалить,NO_Acc,0.175,4  ,"нога,рука  ",59,0.10784313725490191
жалить,NO_Acc,0.175,148  ,"враг,противник  ",13,0.3684210526315789
жалить,NO_Acc,0.175,63  ,"насекомое,муравей  ",11,0.23684210526315788
жалить,в_Acc,0.112,4  ,"нога,рука  ",124,0.18627450980392163
жалить,в_Acc,0.112,346  ,"душа,сердце  ",15,0.25
жалить,NO_Ins,0.105,63  ,"насекомое,муравей  ",52,0.2894736842105263
