Verb,Model,ModelSize,Indices,Examples,Size,Coverage
выливать,NO_Acc,0.2,98  ,"вода,воздух  ",317,0.4074074074074074
выливать,NO_Acc,0.2,393  ,"осколок,обломок  ",60,0.14285714285714285
выливать,NO_Acc,0.2,77  ,"вино,пиво  ",83,0.375
выливать,NO_Acc,0.2,150  ,"волна,поток  ",29,0.16666666666666666
выливать,NO_Acc,0.2,592  ,"чай,кофе  ",40,0.6666666666666666
выливать,NO_Acc,0.2,36  ,"молоко,мясо  ",57,0.16071428571428567
выливать,NO_Acc,0.2,17  ,"чашка,стакан  ",161,0.4050632911392408
выливать,NO_Acc,0.2,237  ,"пыль,грязь  ",26,0.15384615384615385
выливать,NO_Acc,0.2,6  ,"удовольствие,радость  ",64,0.10426540284360186
выливать,NO_Acc,0.2,344  ,"дрянь,гадость  ",29,0.5
выливать,NO_Acc,0.2,161  ,"часть,половина  ",33,0.2857142857142857
выливать,NO_Acc,0.2,180  ,"цвет,оттенок  ",18,0.1764705882352941
выливать,NO_Acc,0.2,134  ,"пирожок,пирог  ",19,0.1
выливать,NO_Acc,0.2,147  ,"раствор,смесь  ",32,0.2631578947368421
выливать,NO_Acc,0.2,104  ,"число,количество  ",34,0.16666666666666666
выливать,NO_Acc,0.2,85  ,"газ,топливо  ",19,0.1
выливать,NO_Acc,0.2,56  ,"салат,блюдо  ",23,0.14634146341463414
выливать,NO_Acc,0.2,53  ,"гнев,ярость  ",39,0.23809523809523808
выливать,NO_Acc,0.2,329  ,"вес,килограмм  ",11,0.2222222222222222
выливать,NO_Acc,0.2,739  ,"фарфор,керамика  ",10,0.5
выливать,NO_Acc,0.2,199  ,"алкоголь,спиртное  ",12,0.2
выливать,NO_Acc,0.2,192  ,"вещество,кислота  ",10,0.125
выливать,NO_Acc,0.2,188  ,"металл,сталь  ",12,0.1875
выливать,NO_Acc,0.2,566  ,"возмущение,негодование  ",10,0.75
выливать,NO_Acc  на_Acc,0.144,98  4  ,"вода,воздух  нога,рука  ",79,0.15413943355119825
выливать,NO_Acc  на_Acc,0.144,17  4  ,"чашка,стакан  нога,рука  ",71,0.16129932985852577
выливать,NO_Acc  на_Acc,0.144,592  4  ,"чай,кофе  нога,рука  ",16,0.3431372549019608
выливать,NO_Acc  на_Acc,0.144,36  558  ,"молоко,мясо  сковородка,сковорода  ",20,0.29464285714285715
выливать,NO_Acc  на_Acc,0.144,77  21  ,"вино,пиво  гора,холм  ",14,0.11176734449760765
выливать,NO_Acc  в_Acc,0.129,393  17  ,"осколок,обломок  чашка,стакан  ",93,0.16636528028933095
выливать,NO_Acc  в_Acc,0.129,592  0  ,"чай,кофе  дом,здание  ",26,0.33518518518518514
выливать,NO_Acc  в_Acc,0.129,22  17  ,"приложение,браузер  чашка,стакан  ",53,0.10830807630593693
выливать,NO_Acc  в_Acc,0.129,147  558  ,"раствор,смесь  сковородка,сковорода  ",12,0.2763157894736842
выливать,NO_Acc  в_Acc,0.129,98  17  ,"вода,воздух  чашка,стакан  ",26,0.2001875293014534
выливать,NO_Acc  в_Acc,0.129,77  0  ,"вино,пиво  дом,здание  ",20,0.1011574074074074
выливать,NO_Acc  в_Acc,0.129,36  17  ,"молоко,мясо  чашка,стакан  ",24,0.12319168173598553
выливать,NO_Acc  в_Acc,0.129,77  17  ,"вино,пиво  чашка,стакан  ",28,0.20727848101265825
выливать,NO_Acc  в_Acc,0.129,77  4  ,"вино,пиво  нога,рука  ",12,0.13480392156862744
выливать,NO_Acc  в_Acc,0.129,77  -  ,"вино,пиво  -  ",12,0.125
выливать,на_Acc,0.081,558  ,"сковородка,сковорода  ",71,0.75
выливать,на_Acc,0.081,406  ,"бумага,бумажка  ",10,0.14285714285714285
выливать,на_Acc,0.081,90  ,"камень,песок  ",13,0.17857142857142855
выливать,на_Acc,0.081,59  ,"путь,дорога  ",10,0.1
выливать,в_Acc,0.073,17  ,"чашка,стакан  ",153,0.43037974683544333
выливать,в_Acc,0.073,423  ,"колодец,скважина  ",20,0.5
выливать,в_Acc,0.073,50  ,"шкаф,ящик  ",14,0.19565217391304346
выливать,из_Gen  NO_Acc,0.034,102  98  ,"ботинок,сапог  вода,воздух  ",77,0.22863247863247863
выливать,из_Gen  NO_Acc,0.034,17  98  ,"чашка,стакан  вода,воздух  ",42,0.17580872011251764
выливать,из_Gen  NO_Acc,0.034,17  393  ,"чашка,стакан  осколок,обломок  ",17,0.13471971066907776
выливать,из_Gen,0.012,183  ,"золото,серебро  ",36,0.25
выливать,из_Gen,0.012,188  ,"металл,сталь  ",31,0.4375
грызть,NO_Acc,0.584,16  ,"дерево,куст  ",1046,0.32075471698113206
грызть,NO_Acc,0.584,58  ,"кожа,волос  ",443,0.15
грызть,NO_Acc,0.584,90  ,"камень,песок  ",398,0.24999999999999994
грызть,NO_Acc,0.584,376  ,"орех,семечко  ",279,0.857142857142857
грызть,NO_Acc,0.584,33  ,"овощ,фрукт  ",210,0.3508771929824561
грызть,NO_Acc,0.584,318  ,"кость,череп  ",140,0.6666666666666667
грызть,NO_Acc,0.584,36  ,"молоко,мясо  ",128,0.32142857142857134
грызть,NO_Acc,0.584,155  ,"ручка,рукоятка  ",77,0.2777777777777778
грызть,NO_Acc,0.584,4  ,"нога,рука  ",248,0.2843137254901961
грызть,NO_Acc,0.584,346  ,"душа,сердце  ",72,0.375
грызть,NO_Acc,0.584,28  ,"стол,столик  ",43,0.12000000000000001
грызть,NO_Acc,0.584,146  ,"пирожное,печение  ",29,0.3157894736842105
грызть,NO_Acc,0.584,29  ,"клетка,организм  ",48,0.15
грызть,NO_Acc,0.584,221  ,"конфета,сладость  ",53,0.8571428571428569
грызть,NO_Acc,0.584,332  ,"охлаждение,нагрев  ",13,0.1111111111111111
грызть,NO_Acc,0.584,188  ,"металл,сталь  ",21,0.125
грызть,NO_Acc,0.584,176  ,"кусочек,кусок  ",30,0.29411764705882354
грызть,NO_Acc,0.584,231  ,"палка,палочка  ",19,0.15384615384615385
грызть,NO_Acc,0.584,330  ,"кабель,провод  ",18,0.5555555555555556
грызть,NO_Acc,0.584,161  ,"часть,половина  ",16,0.2857142857142857
грызть,NO_Acc,0.584,337  ,"предмет,вещь  ",17,0.25
грызть,NO_Acc,0.584,244  ,"сахар,соль  ",11,0.23076923076923078
грызть,NO_Acc,0.584,23  ,"окно,дверь  ",22,0.1142857142857143
грызть,NO_Acc,0.584,142  ,"семя,плод  ",23,0.2631578947368421
грызть,NO_Acc,0.584,139  ,"труба,трубка  ",16,0.21052631578947367
грызть,NO_Acc,0.584,135  ,"канат,трос  ",18,0.3
грызть,NO_Acc,0.584,102  ,"ботинок,сапог  ",21,0.2692307692307693
грызть,NO_Acc,0.584,116  ,"рыба,рыбка  ",10,0.2272727272727273
грызть,NO_Acc,0.584,134  ,"пирожок,пирог  ",10,0.2
грызть,NO_Nom  NO_Acc,0.098,63  346  ,"насекомое,муравей  душа,сердце  ",13,0.2138157894736842
грызть,NO_Nom  NO_Acc,0.098,1  318  ,"животное,собака  кость,череп  ",10,0.17661691542288557
грызть,NO_Nom  NO_Acc,0.098,6  346  ,"удовольствие,радость  душа,сердце  ",22,0.15580568720379148
грызть,NO_Nom,0.087,6  ,"удовольствие,радость  ",179,0.12322274881516582
грызть,NO_Nom,0.087,238  ,"мысль,воспоминание  ",31,0.15384615384615385
грызть,NO_Nom,0.087,63  ,"насекомое,муравей  ",52,0.18421052631578946
грызть,NO_Nom,0.087,1  ,"животное,собака  ",60,0.11442786069651745
грызть,NO_Acc  в_Loc,0.018,90  258  ,"камень,песок  университет,институт  ",17,0.22619047619047616
грызть,NO_Acc  в_Loc,0.018,90  203  ,"камень,песок  школа,класс  ",10,0.11785714285714285
выползать,из_Gen,0.208,265  ,"нора,гнездо  ",107,0.5454545454545455
выползать,из_Gen,0.208,546  ,"убежище,укрытие  ",72,0.75
выползать,из_Gen,0.208,0  ,"дом,здание  ",245,0.18518518518518534
выползать,из_Gen,0.208,98  ,"вода,воздух  ",34,0.14814814814814814
выползать,из_Gen,0.208,110  ,"отверстие,щель  ",50,0.24999999999999997
выползать,из_Gen,0.208,10  ,"машина,автомобиль  ",37,0.11458333333333334
выползать,из_Gen,0.208,21  ,"гора,холм  ",132,0.1578947368421052
выползать,из_Gen,0.208,187  ,"канава,яма  ",44,0.375
выползать,из_Gen,0.208,109  ,"точка,сторона  ",20,0.125
выползать,из_Gen,0.208,23  ,"окно,дверь  ",43,0.1285714285714286
выползать,из_Gen,0.208,362  ,"отсек,кабина  ",14,0.5
