Verb,Model,ModelSize,Indices,Examples,Size,Coverage
грызть,NO_Nom,0.087,6  ,"удовольствие,радость  ",179,0.12322274881516582
грызть,NO_Nom,0.087,63  ,"насекомое,муравей  ",52,0.18421052631578946
грызть,NO_Nom,0.087,1  ,"животное,собака  ",60,0.11442786069651745
грызть,NO_Nom,0.087,-  ,-  ,50,0.0
грызть,NO_Ins,0.012,4  ,"нога,рука  ",69,0.024509803921568627
выползать,из_Gen,0.208,265  ,"нора,гнездо  ",107,0.5454545454545455
выползать,из_Gen,0.208,546  ,"убежище,укрытие  ",72,0.75
выползать,из_Gen,0.208,0  ,"дом,здание  ",245,0.18518518518518534
выползать,из_Gen,0.208,110  ,"отверстие,щель  ",50,0.24999999999999997
выползать,из_Gen,0.208,28  ,"стол,столик  ",57,0.08
выползать,из_Gen,0.208,21  ,"гора,холм  ",132,0.1578947368421052
выползать,из_Gen,0.208,187  ,"канава,яма  ",44,0.375
выползать,из_Gen,0.208,23  ,"окно,дверь  ",43,0.1285714285714286
выползать,из_Gen,0.208,4  ,"нога,рука  ",55,0.0833333333333333
выползать,из_Gen,0.208,-  ,-  ,68,0.0
выползать,из_Gen,0.208,7  ,"луч,свет  ",42,0.10204081632653057
выползать,на_Acc,0.1,21  ,"гора,холм  ",190,0.13397129186602866
выползать,на_Acc,0.1,0  ,"дом,здание  ",103,0.05925925925925924
выползать,на_Acc,0.1,7  ,"луч,свет  ",81,0.08163265306122447
выползать,на_Acc,0.1,59  ,"путь,дорога  ",70,0.35000000000000003
выползать,NO_Nom,0.085,32  ,"дракон,змея  ",76,0.22807017543859648
выползать,NO_Nom,0.085,-  ,-  ,86,0.0
выползать,из-под_Gen,0.037,28  ,"стол,столик  ",73,0.17333333333333334
выползать,в_Acc,0.017,0  ,"дом,здание  ",61,0.048148148148148134
гостить,у_Gen,0.151,12  ,"отец,брат  ",521,0.22660098522167468
гостить,у_Gen,0.151,-  ,-  ,207,0.0
гостить,в_Loc,0.151,0  ,"дом,здание  ",285,0.07037037037037036
гостить,в_Loc,0.151,3  ,"страна,регион  ",128,0.12234042553191482
гостить,в_Loc,0.151,-  ,-  ,288,0.0
гостить,NO_Nom,0.135,12  ,"отец,брат  ",215,0.1822660098522166
гостить,NO_Nom,0.135,8  ,"человек,женщина  ",57,0.15315315315315314
гостить,NO_Nom,0.135,-  ,-  ,238,0.0
гостить,NO_Nom,0.135,20  ,"император,царь  ",42,0.12499999999999994
гостить,NO_Nom  в_Loc,0.096,-  0  ,"-  дом,здание  ",60,0.018518518518518514
гостить,NO_Nom  в_Loc,0.096,-  -  ,-  -  ,64,0.0
гостить,NO_Nom  у_Gen,0.056,12  12  ,"отец,брат  отец,брат  ",50,0.07142857142857142
гостить,NO_Nom  у_Gen,0.056,-  12  ,"-  отец,брат  ",84,0.05172413793103446
гостить,у_Gen  в_Loc,0.043,12  -  ,"отец,брат  -  ",110,0.05172413793103446
гостить,у_Gen  в_Loc,0.043,12  3  ,"отец,брат  страна,регион  ",49,0.07683942982915835
гостить,на_Loc,0.034,0  ,"дом,здание  ",45,0.02222222222222222
гостить,NO_Acc,0.019,14  ,"день,время  ",80,0.10869565217391307
гостить,NO_Ins,0.009,14  ,"день,время  ",44,0.05072463768115942
вышивать,NO_Ins,0.335,183  ,"золото,серебро  ",234,0.125
вышивать,NO_Ins,0.335,35  ,"храм,церковь  ",210,0.03571428571428571
вышивать,NO_Ins,0.335,533  ,"бусинка,бусина  ",173,0.75
вышивать,NO_Ins,0.335,256  ,"нить,нитка  ",235,0.41666666666666663
вышивать,NO_Ins,0.335,7  ,"луч,свет  ",88,0.04081632653061224
вышивать,NO_Ins,0.335,-  ,-  ,155,0.0
вышивать,NO_Ins,0.335,4  ,"нога,рука  ",61,0.00980392156862745
вышивать,NO_Ins,0.335,189  ,"картинка,изображение  ",72,0.3125
вышивать,NO_Ins,0.335,12  ,"отец,брат  ",53,0.04926108374384237
вышивать,NO_Ins,0.335,126  ,"цветок,роза  ",43,0.2857142857142857
вышивать,NO_Acc,0.109,189  ,"картинка,изображение  ",87,0.4375
вышивать,NO_Acc,0.109,-  ,-  ,83,0.0
вышивать,NO_Acc,0.109,5  ,"одежда,костюм  ",74,0.1232876712328767
вышивать,на_Loc,0.086,4  ,"нога,рука  ",102,0.04901960784313725
вышивать,на_Loc,0.086,-  ,-  ,42,0.0
вышивать,на_Loc,0.086,5  ,"одежда,костюм  ",75,0.26712328767123295
вышивать,NO_Nom,0.073,34  ,"слово,мнение  ",44,0.09090909090909093
вышивать,NO_Nom,0.073,-  ,-  ,58,0.0
