Verb,Model,ModelSize,Indices,Examples,Size,Coverage
выливать,NO_Acc,0.2,98  ,"вода,воздух  ",317,0.4074074074074074
выливать,NO_Acc,0.2,77  ,"вино,пиво  ",83,0.375
выливать,NO_Acc,0.2,592  ,"чай,кофе  ",40,0.6666666666666666
выливать,NO_Acc,0.2,17  ,"чашка,стакан  ",161,0.4050632911392408
выливать,NO_Acc,0.2,344  ,"дрянь,гадость  ",29,0.5
выливать,NO_Acc,0.2,739  ,"фарфор,керамика  ",10,0.5
выливать,NO_Acc,0.2,530  ,"отвар,настой  ",8,0.5
выливать,NO_Acc,0.2,434  ,"яд,отрава  ",8,0.5
выливать,NO_Acc,0.2,566  ,"возмущение,негодование  ",10,0.75
выливать,NO_Acc,0.2,778  ,"настроение,настрой  ",2,0.5
выливать,NO_Acc,0.2,543  ,"продукт,товар  ",3,0.5
выливать,NO_Acc,0.2,773  ,"экспрессия,эмоциональность  ",1,0.5
выливать,NO_Acc,0.2,672  ,"уловка,хитрость  ",1,0.3333333333333333
выливать,NO_Acc,0.2,736  ,"варение,джем  ",1,0.5
выливать,NO_Acc  на_Acc,0.144,592  4  ,"чай,кофе  нога,рука  ",16,0.3431372549019608
выливать,NO_Acc  на_Acc,0.144,134  558  ,"пирожок,пирог  сковородка,сковорода  ",8,0.325
выливать,NO_Acc  на_Acc,0.144,393  558  ,"осколок,обломок  сковородка,сковорода  ",4,0.3214285714285714
выливать,NO_Acc  на_Acc,0.144,592  -  ,"чай,кофе  -  ",3,0.3333333333333333
выливать,NO_Acc  в_Acc,0.129,592  0  ,"чай,кофе  дом,здание  ",26,0.33518518518518514
выливать,NO_Acc  в_Acc,0.129,393  592  ,"осколок,обломок  чай,кофе  ",3,0.40476190476190477
выливать,NO_Acc  в_Acc,0.129,36  592  ,"молоко,мясо  чай,кофе  ",3,0.35119047619047616
выливать,NO_Acc  в_Acc,0.129,592  17  ,"чай,кофе  чашка,стакан  ",5,0.35864978902953587
выливать,NO_Acc  в_Acc,0.129,566  143  ,"возмущение,негодование  сеть,интернет  ",2,0.3026315789473684
выливать,NO_Acc  в_Acc,0.129,434  760  ,"яд,отрава  чрево,утроба  ",1,0.3333333333333333
выливать,на_Acc,0.081,558  ,"сковородка,сковорода  ",71,0.75
выливать,в_Acc,0.073,17  ,"чашка,стакан  ",153,0.43037974683544333
выливать,в_Acc,0.073,423  ,"колодец,скважина  ",20,0.5
выливать,в_Acc,0.073,187  ,"канава,яма  ",9,0.3125
выливать,в_Acc,0.073,592  ,"чай,кофе  ",1,0.3333333333333333
выливать,в_Acc,0.073,621  ,"карточка,карта  ",1,0.3333333333333333
выливать,из_Gen  NO_Acc,0.034,17  592  ,"чашка,стакан  чай,кофе  ",2,0.3459915611814346
выливать,NO_Nom,0.03,592  ,"чай,кофе  ",1,0.3333333333333333
выливать,из_Gen,0.012,188  ,"металл,сталь  ",31,0.4375
выливать,NO_Par,0.0,592  ,"чай,кофе  ",1,0.3333333333333333
грызть,NO_Acc,0.584,16  ,"дерево,куст  ",1046,0.32075471698113206
грызть,NO_Acc,0.584,376  ,"орех,семечко  ",279,0.857142857142857
грызть,NO_Acc,0.584,33  ,"овощ,фрукт  ",210,0.3508771929824561
грызть,NO_Acc,0.584,318  ,"кость,череп  ",140,0.6666666666666667
грызть,NO_Acc,0.584,36  ,"молоко,мясо  ",128,0.32142857142857134
грызть,NO_Acc,0.584,346  ,"душа,сердце  ",72,0.375
грызть,NO_Acc,0.584,146  ,"пирожное,печение  ",29,0.3157894736842105
грызть,NO_Acc,0.584,221  ,"конфета,сладость  ",53,0.8571428571428569
грызть,NO_Acc,0.584,330  ,"кабель,провод  ",18,0.5555555555555556
грызть,NO_Acc,0.584,135  ,"канат,трос  ",18,0.3
грызть,NO_Acc,0.584,356  ,"кукла,игрушка  ",8,0.375
грызть,NO_Acc,0.584,551  ,"руль,штурвал  ",6,0.5
грызть,NO_Acc,0.584,442  ,"ремень,ремешок  ",6,0.5
грызть,NO_Acc,0.584,714  ,"пешка,ферзь  ",3,0.5
грызть,NO_Acc,0.584,428  ,"шар,шарик  ",4,0.5
грызть,NO_Acc,0.584,393  ,"осколок,обломок  ",4,0.42857142857142855
грызть,NO_Acc,0.584,759  ,"чешуя,чешуйка  ",1,0.5
грызть,NO_Acc,0.584,636  ,"зонтик,зонт  ",1,0.3333333333333333
грызть,NO_Acc,0.584,644  ,"хрен,фига  ",1,0.3333333333333333
грызть,NO_Acc,0.584,489  ,"аккумулятор,батарея  ",2,0.4
грызть,NO_Acc,0.584,621  ,"карточка,карта  ",1,0.3333333333333333
грызть,NO_Acc,0.584,660  ,"штука,штучка  ",3,0.6000000000000001
грызть,NO_Acc,0.584,651  ,"бинт,повязка  ",2,0.6666666666666666
грызть,NO_Acc,0.584,586  ,"пропаганда,агитация  ",1,0.3333333333333333
грызть,NO_Acc,0.584,779  ,"метла,веник  ",1,0.5
грызть,NO_Acc,0.584,592  ,"чай,кофе  ",1,0.3333333333333333
грызть,NO_Nom,0.087,644  ,"хрен,фига  ",3,0.3333333333333333
грызть,NO_Nom,0.087,606  ,"ацтек,инк  ",2,0.3333333333333333
грызть,NO_Nom,0.087,622  ,"неудача,провал  ",1,0.3333333333333333
грызть,NO_Nom,0.087,779  ,"метла,веник  ",1,0.5
грызть,NO_Nom,0.087,741  ,"искушение,соблазн  ",1,0.5
выползать,из_Gen,0.208,265  ,"нора,гнездо  ",107,0.5454545454545455
выползать,из_Gen,0.208,546  ,"убежище,укрытие  ",72,0.75
выползать,из_Gen,0.208,187  ,"канава,яма  ",44,0.375
выползать,из_Gen,0.208,362  ,"отсек,кабина  ",14,0.5
выползать,из_Gen,0.208,266  ,"окоп,блиндаж  ",13,0.36363636363636365
выползать,из_Gen,0.208,760  ,"чрево,утроба  ",7,1.0
выползать,из_Gen,0.208,446  ,"бассейн,баня  ",7,0.5
выползать,из_Gen,0.208,423  ,"колодец,скважина  ",5,0.5
выползать,из_Gen,0.208,622  ,"неудача,провал  ",2,0.3333333333333333
выползать,из_Gen,0.208,653  ,"развалина,руина  ",2,0.3333333333333333
