Verb,Model,ModelSize,Indices,Examples,Size,Coverage
запасать,NO_Acc,0.251,543  ,"продукт,товар  ",31,0.5
запасать,NO_Acc,0.251,483  ,"дрова,полено  ",14,0.2
запасать,NO_Acc,0.251,380  ,"резерв,запас  ",35,0.857142857142857
запасать,в_Loc,0.12,489  ,"аккумулятор,батарея  ",18,0.4
запасать,NO_Gen,0.059,483  ,"дрова,полено  ",10,0.2
дезинфицировать,NO_Acc,0.565,184  ,"рана,шрам  ",101,0.5
дезинфицировать,NO_Acc,0.565,337  ,"предмет,вещь  ",14,0.25
брить,NO_Acc,0.47,326  ,"борода,ус  ",194,0.4444444444444444
афишировать,NO_Acc,0.805,117  ,"отношение,связь  ",177,0.27272727272727276
афишировать,NO_Acc,0.805,195  ,"инцидент,событие  ",49,0.2
афишировать,NO_Acc,0.805,118  ,"ситуация,случай  ",59,0.3636363636363637
афишировать,NO_Acc,0.805,309  ,"единство,единение  ",16,0.2222222222222222
афишировать,NO_Acc,0.805,284  ,"разница,различие  ",12,0.2
афишировать,NO_Acc,0.805,214  ,"причина,повод  ",13,0.21428571428571427
афишировать,NO_Acc,0.805,198  ,"усилие,сила  ",12,0.24000000000000002
громыхать,NO_Nom,0.257,633  ,"гром,раскат  ",37,1.0
громыхать,NO_Nom,0.257,79  ,"поезд,автобус  ",36,0.22580645161290322
громыхать,по_Dat,0.053,210  ,"ступенька,лестница  ",11,0.2
